miRNA_ID	TCGA-VD-A8KB-01A	TCGA-WC-A881-01A	TCGA-V4-A9EK-01A	TCGA-YZ-A985-01A	TCGA-V3-A9ZY-01A	TCGA-WC-A882-01A	TCGA-V4-A9ED-01A	TCGA-WC-A87W-01A	TCGA-VD-A8KN-01A	TCGA-V4-A9EV-01A	TCGA-VD-AA8Q-01A	TCGA-V4-A9E8-01A	TCGA-WC-A884-01A	TCGA-V3-A9ZX-01A	TCGA-V4-A9EU-01A	TCGA-VD-A8KL-01A	TCGA-VD-A8KH-01A	TCGA-V4-A9EI-01A	TCGA-WC-A88A-01A	TCGA-V4-A9EH-01A	TCGA-V4-A9F1-01A	TCGA-VD-A8K8-01A	TCGA-VD-A8KM-01A	TCGA-V4-A9E5-01A	TCGA-WC-A880-01A	TCGA-VD-A8KE-01A	TCGA-VD-A8K7-01B	TCGA-V4-A9ET-01A	TCGA-VD-AA8N-01A	TCGA-WC-AA9E-01A	TCGA-V4-A9EM-01A	TCGA-VD-A8K9-01A	TCGA-VD-AA8O-01A	TCGA-V4-A9F3-01A	TCGA-WC-A885-01A	TCGA-VD-AA8M-01A	TCGA-YZ-A984-01A	TCGA-VD-AA8S-01B	TCGA-V4-A9EF-01A	TCGA-YZ-A983-01A	TCGA-V4-A9EJ-01A	TCGA-VD-A8KD-01A	TCGA-WC-A888-01A	TCGA-YZ-A982-01A	TCGA-VD-A8KK-01A	TCGA-V4-A9EW-01A	TCGA-VD-A8KO-01A	TCGA-V4-A9EC-01A	TCGA-V4-A9EQ-01A	TCGA-V4-A9F2-01A	TCGA-VD-AA8R-01A	TCGA-WC-A883-01A	TCGA-V4-A9F8-01A	TCGA-YZ-A980-01A	TCGA-VD-AA8P-01A	TCGA-VD-A8KJ-01A	TCGA-V4-A9EX-01A	TCGA-V4-A9EY-01A	TCGA-V4-A9F4-01A	TCGA-V4-A9EE-01A	TCGA-V4-A9EZ-01A	TCGA-VD-A8KA-01B	TCGA-VD-A8KF-01A	TCGA-VD-A8KG-01A	TCGA-V4-A9F5-01A	TCGA-VD-AA8T-01A	TCGA-WC-A87Y-01A	TCGA-V4-A9F0-01A	TCGA-V4-A9EL-01A	TCGA-V4-A9E7-01A	TCGA-V4-A9ES-01A	TCGA-VD-A8KI-01A	TCGA-V4-A9E9-01A	TCGA-WC-A87U-01A	TCGA-V4-A9EO-01A	TCGA-WC-A87T-01A	TCGA-WC-AA9A-01A	TCGA-V4-A9EA-01A	TCGA-RZ-AB0B-01A	TCGA-V4-A9F7-01A
hsa-mir-625	6.567546071278235	7.4587071464747146	7.943578247286561	8.486090503404416	7.805515988935764	6.934099165985478	8.248405274856875	7.332212078637375	8.061300683182925	8.958862889068321	9.418276889548467	8.247314024073235	8.794215330800034	7.926790281505365	7.579821030037069	7.415546368101591	7.0433893587132195	8.05084712582961	7.235318889405794	8.985077333698413	7.95834814852079	7.773108321173655	9.11003188379917	7.041110900013565	8.023591492802058	7.599990790232987	6.120912563817854	6.895445417321194	7.322230253752993	7.238183359417507	6.083346843283694	5.810324151151749	7.4604359093669315	8.320228889268797	7.466091801105026	8.597436309884058	7.162075613404123	7.150283214771387	8.091550633350936	8.726670195407603	7.7158242260290315	7.604141795702106	8.060906647034916	8.258737027282637	8.27667597709813	8.203597329062687	7.880962309086086	7.667487615895774	7.267658938745112	7.309543036870778	8.118937881146415	7.698242367800529	7.773563880225062	5.778999108073004	7.9122750244389985	7.190279133824427	8.033870888816743	7.836275498936022	7.3656733714656335	8.330901850709747	6.580938703358083	7.957207479267979	7.567030210635994	6.9713750764179645	7.9321839367364095	8.080754537874691	7.902977284580861	7.836878161334333	7.583772086884671	6.9532391603665245	9.103112814629421	7.4361957603761155	7.5823599222553755	8.29825498909083	7.2171270672690735	8.330652867649416	8.441118364909553	7.951428545949888	7.298224140515688	7.97418754967938
hsa-mir-626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2709977047298029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-627	2.057328266147201	0.733392522714156	2.5915310232847464	4.211065241933674	2.2837914202550764	2.532953001482663	3.0301400563036274	2.181521141989541	0.9241082490660124	1.4920315947531926	2.216797842774138	1.830202986980944	2.3702943125696194	2.910767194083694	1.8277877320193148	2.932119959212432	2.4490520827093247	1.2025092486993796	3.5125224759507097	2.7564419965042997	1.8789203029997452	2.6625229488000204	0.812462901976289	1.7000574642956297	1.9082295645013514	1.8991729230073864	1.3836451321255108	0.8822337549662183	1.7298985842804324	2.9166126908532597	2.3845908541587226	1.7320234102001735	1.017286982485413	2.2735573647234575	3.2587016243639555	1.9450922558747454	2.0446336742815365	1.0411700745178456	3.7163199675104543	3.00613803478302	2.4280831486612815	2.0242001589475715	2.8038895319080113	1.7082662674940268	3.8119082940372633	1.945770989640887	2.8817454627881696	1.8821938366788848	1.7507728446295197	1.674633746501876	1.3556342685677165	1.914776894002248	2.0543911170542755	1.1589916501666282	2.088963142633725	2.588111590443422	3.3770597359274657	2.7272271410821527	1.8858062701847162	1.553875062910076	1.037441966967432	1.805697344083287	1.4635973480902638	2.8653525099344157	1.137325143153852	2.8475520069918017	1.8373559555793426	2.1880011053109354	1.8269864916484482	2.107248634036738	2.2872066043625288	3.2819157134955677	1.887961522547039	1.429687728963603	1.8659184187510496	1.570546478622677	2.3619092538834705	2.8062252618808965	1.5536318126312565	1.1971967164380288
hsa-mir-628	3.4953091133148675	2.9921725616762522	4.231830968554777	3.717781362463355	4.897565818274836	4.954288686450549	4.436055539269848	4.317922740129198	5.018495176308927	3.3473172699950267	4.349309505141961	3.16785533410522	4.367087671261175	4.051022697496269	3.600143179064571	3.192139708042312	3.392723793344198	3.4564609385451615	4.1894636423491685	4.328399914019141	4.978615149436227	4.691147086602758	4.96570409167219	3.391817614129406	3.784925004179342	4.037773945747219	4.51892993775014	2.7871375846287534	3.5275734640066205	2.625648065972948	4.383222991333319	3.5625871642438676	4.354597579393115	3.8881586502723002	3.9857582525728272	3.3857165107030593	3.418139068093444	4.233267865513752	3.8893669427042603	4.122086328820553	3.7059658515356877	4.109244453723566	5.2385569117405195	3.5220577584841344	4.743361901123901	3.5480217594007923	3.7280069047927893	3.787832995006826	3.6207385305185364	4.106317662747415	4.529020872107104	3.8378086513345346	3.1682137521250473	4.072420551565605	4.4388800580027965	3.8108634087821365	4.86634507884227	3.98132807436589	3.4735891280713536	4.218628599752845	1.7891161582842767	2.725950075896121	3.946282450991158	3.4114640752978187	3.185575123189235	5.2136897158945175	5.043141097487653	4.361912341058317	3.858393646384931	2.4936890875065965	2.607376715994635	4.477940394690375	3.9869707925316624	4.231569113915748	4.018700308014102	4.242493442292449	3.277249082757254	3.6992231243786207	3.770364772316787	3.9281154006846104
hsa-mir-629	6.840607584274556	7.651685454929767	7.672629023402935	8.62714752241899	8.109405961581613	7.077365030985747	7.662413456106533	7.906613673776028	6.831142282543209	6.938843316832656	8.150879190831896	7.040771065176366	7.850019218943886	7.6376466435038095	6.786790694459861	7.407883542483841	6.288862291555158	7.975766148975327	7.0458184708216045	8.23499686488184	6.869837780728729	6.438345903584388	7.436826919817794	6.936089999490123	7.4172546343711545	6.564359098156941	7.3084034994180085	8.887612831996844	6.6377799812626535	7.405946806881543	8.33588401138701	6.213386440067405	6.5762622207968375	6.829761785617161	7.513079251949456	6.926312518215302	7.512560984721786	6.948829742709572	8.055671335831978	7.49481382471394	6.493393760984498	6.66121243618741	7.413229783336199	7.218839877769227	7.65909848889508	7.457066661585233	7.661087284010409	6.631616223090197	6.333329286348984	6.713131464467262	7.352315655539152	7.158381868301976	7.071525979178437	5.826792517265923	7.528590000962983	7.715713784187391	8.025230540577333	7.012549220676228	8.417821462861093	7.053598196468361	6.759736910297067	8.026745132995002	7.095016174886481	7.073675463917597	6.6564581575062896	7.753327493087222	6.791444274574666	6.979535313277487	7.404457472081766	6.42682296967529	6.890518302762859	7.738955537045277	7.308932806770246	7.4689410222565416	7.187982326433303	7.031597664034372	6.643250145009221	8.302466900419855	6.531180327009386	7.476806210705863
hsa-mir-630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1871697723391949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-632	0.5377781275226672	1.2172853204189609	1.3487343852440556	1.051507837450313	0.5159657111517844	0.0	1.4438898586586995	1.1782174590466479	0.7425521320552106	0.8424728447093248	0.296355203674983	1.6943841323655355	0.43032702755468943	1.4911660816976564	0.761654624100295	1.637044927298971	0.47287867585817894	0.5198427911052965	0.9826975694548122	1.145389213427669	0.0	0.7668063034066741	0.3812645425799834	0.32181729165332335	0.6690558005893468	0.3482312859355729	1.8540195921235871	0.8822337549662183	0.2757699241338868	0.4273637367407984	1.1646266848516031	0.16633881705963421	2.955892294801116	0.6903026587923995	1.172694880018121	0.5361504032308402	1.5237681839815265	0.43576938995081094	0.5046254767824027	1.7418781093867675	0.630146359570824	0.4946941375830463	1.3195034851021221	1.0934520037816253	1.776877991646733	0.7766169487112042	0.5753433144092963	0.869137043444105	0.609416465830469	0.28597977313188094	0.3332508289587276	0.1871697723391949	0.8804755209639259	0.2696340444598819	1.3935320727324003	1.2245527845795443	1.2042052108200663	0.6706318912640286	1.6736333053763803	0.6606676288831121	0.7669962197210524	0.873414778443361	1.266853690028614	0.8783604533582411	0.3784361572316934	1.387810280362126	0.13616906963074088	1.0475530459679847	1.185217027816925	0.4123685709856979	0.570596993427038	0.5116512109529718	1.9731380747631098	1.182954755162017	1.5771261777895715	1.2504286478289293	1.4093643224119448	1.321137281302237	0.7182489462963619	0.6360941912481621
hsa-mir-633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23363654804491965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-636	0.29380363971550033	0.733392522714156	0.47167859557758657	0.4410212756964153	0.5159657111517844	0.0	0.0	0.0	0.9241082490660124	0.7483049325748465	0.0	0.3999738567190461	0.43032702755468943	1.0612211283687663	0.9465399851351078	1.4899600649255482	0.6615799682976546	1.6640249282028101	1.2026007700173034	1.3306002748656178	1.651865916552731	0.5068040089242916	0.5397533891832766	0.5847787858558549	0.478562875663603	0.0	0.2644259352432451	1.0384600624863987	0.5071918165289739	0.7566381918937799	0.3200224794503225	0.08556606335089031	1.017286982485413	1.1552596175361565	0.5039674092566607	0.0	0.7005613433037969	0.6125393410232166	1.6293673455301463	1.1192572270129995	0.7910188593669492	0.386000823716661	0.0	1.0934520037816253	0.3822300900335188	0.5611120077548057	0.5753433144092963	0.2709977047298029	0.33665015716672664	0.7291959951151255	0.603785603794145	1.1678396021208937	1.03648786050993	0.6928797548153256	1.2598762585102055	0.4159825156272064	1.4986307697554342	0.373937695621372	0.5901698767170429	0.8273467186842964	1.461689897609037	0.5018182088603824	0.23363654804491965	0.8783604533582411	1.321731875018548	0.3442251652947294	0.6725565929615356	0.0	1.185217027816925	0.9946564728263838	0.0	1.1871621693702261	1.3649376820435322	0.8851385617041018	1.2156779754258606	0.2594436415391733	0.4998331339215039	1.321137281302237	0.7182489462963619	0.6360941912481621
hsa-mir-637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14045802125744253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-639	1.5459071026725473	1.409450679448248	1.8902719632663105	0.4410212756964153	0.5159657111517844	0.0	2.054609570527696	1.0074653534463789	1.5942614151111703	1.3062266532001972	1.6099156728518649	1.3770793151042162	0.9021484624075546	0.7861480113365524	1.6258787715751568	0.9293410793527241	0.6615799682976546	1.2025092486993796	0.7231399990647571	0.9328503546277912	0.6188015257979489	0.18941343103367253	0.6825418363650237	1.1696178350007302	0.6690558005893468	0.8631439567377952	1.4907888284910098	2.44013949007712	1.4249881766373629	0.7566381918937799	1.3162054188057628	0.38462234913425775	2.3494881392478915	1.6542879641098764	0.8767357775967949	0.9261489954983183	1.9309704204107823	0.43576938995081094	0.8777513161931217	0.6655528594653943	0.44905736674330105	0.9413309631509069	0.5133613772904448	1.0934520037816253	2.3055655175865573	0.9640747519416387	1.3045665290137016	1.4077008052223552	1.2104537032149199	0.5245421538187955	0.3332508289587276	0.6360895497112315	1.1772627715613497	0.2696340444598819	1.628600508065517	1.417399960752804	1.6260017059973364	1.1266696206264544	1.8858062701847162	1.6460022463635726	0.7669962197210524	1.7172028398106243	1.0389776174721126	0.8783604533582411	2.378247197412051	1.0551088677626632	0.8414579224424624	1.2766127912176035	1.185217027816925	1.40835535448111	1.4318807231574322	1.1871621693702261	1.0877791811018984	0.5094131017332435	2.2131522130658308	0.9892015106860633	0.8703449902855507	0.0	1.195579418899164	0.6360941912481621
hsa-mir-640	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32491887347654325	0.0	0.0	0.296355203674983	0.0	0.0	0.0	0.30078091651995165	0.0	0.0	0.0	0.0	0.0	0.0	0.35681991507599453	0.0	0.0	0.0	0.1845976841557608	0.0	0.0	0.0	0.0	0.3200224794503225	0.2428292953102762	0.2688200189149081	0.0	0.0	0.0	0.7005613433037969	0.23427567105280145	0.0	0.0	0.24193046355849787	0.0	0.0	1.0934520037816253	0.0	0.0	0.0	0.0	0.17812182745251173	0.0	0.0	0.6360895497112315	0.0	0.0	0.5508189260259677	0.0	0.0	0.0	0.22462686740113397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2605857586575413	0.0	0.0	0.4123685709856979	0.7888585731215233	0.0	0.29289127212258265	0.0	0.0	0.0	0.0	0.0	0.3312167841354577	0.2445278624815384
hsa-mir-642a	0.15436803949390515	0.41280536686233954	1.3487343852440556	1.051507837450313	0.5159657111517844	0.0	1.283197576882406	1.4689262909916279	1.0853485082277454	2.581431033109309	1.7138620670703066	0.7127876868400616	0.605312266861612	1.9626815337904253	0.761654624100295	0.0	1.4570379078503737	1.2025092486993796	1.3933766589921222	4.512040436794342	1.8789203029997452	2.0308996258871446	3.148047070516708	1.9064854299531164	0.0	0.8631439567377952	2.143946487271755	1.0384600624863987	1.5339440299406655	1.2504140941952029	1.1646266848516031	0.0	1.9514027837951073	1.9689035945987121	0.2738786811399183	1.1376759810763288	0.7005613433037969	1.5555589987424618	1.1739358838747822	2.1753821608567967	0.0	1.8304115130104648	2.4561240583900896	1.433364907889351	0.9336209790650658	2.8440399031146524	0.0	2.0354961727832968	0.728618876527385	2.0247934068605717	0.0	0.5013963413862628	1.3055147382464833	2.1896784637879785	0.3015396535155274	1.5874821301375215	0.8338713204302156	1.873012309875563	0.7432116190605587	2.847065065507341	1.2651043897427598	1.028563494558066	1.3685767218826608	0.8783604533582411	0.0	0.8547186094073795	2.1900996328596762	0.7751323164739223	1.9270423378125265	0.0	0.0	0.7123950436941126	0.5362379513217426	1.9870650514184838	0.0	0.47926574846114905	1.1648834412189168	2.8062252618808965	0.8271857253919972	0.45355550625432073
hsa-mir-642b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2757699241338868	0.0	0.0	0.0	0.0	0.0	0.0	0.20167525965076163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5753433144092963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22462686740113397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13616906963074088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17509276586453854	0.2445278624815384
hsa-mir-643	1.2358532518469059	1.409450679448248	0.47167859557758657	0.7783179310612669	0.0	1.3762070202752552	1.1023369742093951	2.0988648567839796	0.5348136403259709	1.0141603017082232	1.6099156728518649	0.3999738567190461	0.605312266861612	0.0	0.9465399851351078	0.9293410793527241	0.8284301102053693	0.901183948719712	0.40641258547669784	0.9328503546277912	1.0504661738001648	1.5676413320832012	1.2395031387748496	1.321596814073481	0.6690558005893468	1.5415123614526403	0.6812018606974353	1.1794097714356324	1.037875570974132	0.7566381918937799	1.453361119640213	1.0702952061447257	0.49532983826751065	1.052303896601716	1.4181532390548817	1.1376759810763288	0.7005613433037969	0.6125393410232166	0.5046254767824027	1.1192572270129995	0.9357395846429963	0.9413309631509069	1.6493206823302238	1.9390757169825756	0.6841095560714574	1.4135512991516013	0.5753433144092963	1.1634053405186362	0.33665015716672664	2.240940429970557	1.739262266861296	1.4858703877013781	1.3055147382464833	0.0	0.948477503007443	1.00189013448599	0.6056280246679596	0.6706318912640286	1.2313076726071768	1.3498396809223783	1.037441966967432	1.7172028398106243	0.9099466394550896	1.1746799741072664	0.6779492708221311	1.0551088677626632	0.9190295787690946	1.2766127912176035	0.5941567712159448	0.4123685709856979	1.145901748310505	0.2783904296447922	0.9262826145751295	1.429687728963603	0.9941271140031284	0.8384024099200569	1.1648834412189168	0.8067900994476751	0.600409638660468	0.7981094244765712
hsa-mir-644a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.296355203674983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6499	0.0	0.0	0.0	0.0	0.0	0.3996304951074232	0.36373850968652166	0.32491887347654325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2557279208448086	0.0	0.0	0.0	0.34232717310664745	0.0	0.0	0.0	0.478562875663603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3923921661856376	0.43576938995081094	0.0	3.669425379702755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41894443263363623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41210404467756917	0.0	0.0	0.8067900994476751	0.0	0.2445278624815384
hsa-mir-650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
